name	nbCladesAll	nbCladesSpec	cladesAll	cladesSpec
CY221350	0	0	Unassigned	Unassigned
CY233203	0	0	Unassigned	Unassigned
CY229661	0	0	Unassigned	Unassigned
CY217322	0	0	Unassigned	Unassigned
CY218532	0	0	Unassigned	Unassigned
CY218540	0	0	Unassigned	Unassigned
CY237927	0	0	Unassigned	Unassigned
CY237935	0	0	Unassigned	Unassigned
CY218661	0	0	Unassigned	Unassigned
CY217346	0	0	Unassigned	Unassigned
CY218714	0	0	Unassigned	Unassigned
CY222357	0	0	Unassigned	Unassigned
CY240150	0	0	Unassigned	Unassigned
CY215514	0	0	Unassigned	Unassigned
CY231536	0	0	Unassigned	Unassigned
CY231835	0	0	Unassigned	Unassigned
CY240174	0	0	Unassigned	Unassigned
CY236769	0	0	Unassigned	Unassigned
CY212314	0	0	Unassigned	Unassigned
CY222293	0	0	Unassigned	Unassigned
KX612611	0	0	Unassigned	Unassigned
CY224686	0	0	Unassigned	Unassigned
CY231848	0	0	Unassigned	Unassigned
CY237492	0	0	Unassigned	Unassigned
CY239152	0	0	Unassigned	Unassigned
CY256677	0	0	Unassigned	Unassigned
CY221414	0	0	Unassigned	Unassigned
CY224742	0	0	Unassigned	Unassigned
CY236800	0	0	Unassigned	Unassigned
KX920616	0	0	Unassigned	Unassigned
CY226222	0	0	Unassigned	Unassigned
CY236627	0	0	Unassigned	Unassigned
CY224518	0	0	Unassigned	Unassigned
CY237476	0	0	Unassigned	Unassigned
CY221238	0	0	Unassigned	Unassigned
CY240353	0	0	Unassigned	Unassigned
CY222469	0	0	Unassigned	Unassigned
CY241958	0	0	Unassigned	Unassigned
CY234064	0	0	Unassigned	Unassigned
CY239002	0	0	Unassigned	Unassigned
CY237730	0	0	Unassigned	Unassigned
CY237282	0	0	Unassigned	Unassigned
CY224278	0	0	Unassigned	Unassigned
CY229357	0	0	Unassigned	Unassigned
CY229709	0	0	Unassigned	Unassigned
CY237895	0	0	Unassigned	Unassigned
CY232674	0	0	Unassigned	Unassigned
CY224694	0	0	Unassigned	Unassigned
CY226174	0	0	Unassigned	Unassigned
CY236510	0	0	Unassigned	Unassigned
CY244838	0	0	Unassigned	Unassigned
CY221494	0	0	Unassigned	Unassigned
CY229965	0	0	Unassigned	Unassigned
MG830619	0	0	Unassigned	Unassigned
CY237437	0	0	Unassigned	Unassigned
CY233632	0	0	Unassigned	Unassigned
CY240281	0	0	Unassigned	Unassigned
CY242619	0	0	Unassigned	Unassigned
CY237706	0	0	Unassigned	Unassigned
CY238654	0	0	Unassigned	Unassigned
CY233147	0	0	Unassigned	Unassigned
CY231432	0	0	Unassigned	Unassigned
CY236973	0	0	Unassigned	Unassigned
CY256581	0	0	Unassigned	Unassigned
CY258772	0	0	Unassigned	Unassigned
CY233195	0	0	Unassigned	Unassigned
MH131019	0	0	Unassigned	Unassigned
CY229957	0	0	Unassigned	Unassigned
CY217898	0	0	Unassigned	Unassigned
CY230109	0	0	Unassigned	Unassigned
CY233440	0	0	Unassigned	Unassigned
CY238616	0	0	Unassigned	Unassigned
CY234152	0	0	Unassigned	Unassigned
CY221302	0	0	Unassigned	Unassigned
CY237999	0	0	Unassigned	Unassigned
CY238577	0	0	Unassigned	Unassigned
CY236941	0	0	Unassigned	Unassigned
CY233624	0	0	Unassigned	Unassigned
CY237531	0	0	Unassigned	Unassigned
CY221166	0	0	Unassigned	Unassigned
CY237382	0	0	Unassigned	Unassigned
KY289814	0	0	Unassigned	Unassigned
CY218691	0	0	Unassigned	Unassigned
CY229221	0	0	Unassigned	Unassigned
CY237290	0	0	Unassigned	Unassigned
CY241974	0	0	Unassigned	Unassigned
CY221070	0	0	Unassigned	Unassigned
CY229629	0	0	Unassigned	Unassigned
CY224262	0	0	Unassigned	Unassigned
CY232964	0	0	Unassigned	Unassigned
CY233504	0	0	Unassigned	Unassigned
CY237690	0	0	Unassigned	Unassigned
CY230061	0	0	Unassigned	Unassigned
CY234128	0	0	Unassigned	Unassigned
CY224806	0	0	Unassigned	Unassigned
CY232940	0	0	Unassigned	Unassigned
CY233520	0	0	Unassigned	Unassigned
CY224646	0	0	Unassigned	Unassigned
CY222501	0	0	Unassigned	Unassigned
CY217586	0	0	Unassigned	Unassigned
CY237666	0	0	Unassigned	Unassigned
CY226382	0	0	Unassigned	Unassigned
CY238994	0	0	Unassigned	Unassigned
CY229645	0	0	Unassigned	Unassigned
CY221710	0	0	Unassigned	Unassigned
CY234024	0	0	Unassigned	Unassigned
CY229229	0	0	Unassigned	Unassigned
CY222453	0	0	Unassigned	Unassigned
CY217634	0	0	Unassigned	Unassigned
CY212162	0	0	Unassigned	Unassigned
CY231961	0	0	Unassigned	Unassigned
CY260210	0	0	Unassigned	Unassigned
MH080979	0	0	Unassigned	Unassigned
CY239128	0	0	Unassigned	Unassigned
CY237258	0	0	Unassigned	Unassigned
CY225902	0	0	Unassigned	Unassigned
CY224366	0	0	Unassigned	Unassigned
CY229501	0	0	Unassigned	Unassigned
CY262368	0	0	Unassigned	Unassigned
MH585734	0	0	Unassigned	Unassigned
CY239160	0	0	Unassigned	Unassigned
CY233664	0	0	Unassigned	Unassigned
CY232909	0	0	Unassigned	Unassigned
CY233720	0	0	Unassigned	Unassigned
CY238022	0	0	Unassigned	Unassigned
CY230309	0	0	Unassigned	Unassigned
CY231680	0	0	Unassigned	Unassigned
CY222445	0	0	Unassigned	Unassigned
CY233267	0	0	Unassigned	Unassigned
CY224654	0	0	Unassigned	Unassigned
CY240218	0	0	Unassigned	Unassigned
CY231656	0	0	Unassigned	Unassigned
CY239074	0	0	Unassigned	Unassigned
CY224766	0	0	Unassigned	Unassigned
CY224790	0	0	Unassigned	Unassigned
CY231648	0	0	Unassigned	Unassigned
CY232133	0	0	Unassigned	Unassigned
CY239050	0	0	Unassigned	Unassigned
CY238118	0	0	Unassigned	Unassigned
CY238126	0	0	Unassigned	Unassigned
CY233616	0	0	Unassigned	Unassigned
CY233528	0	0	Unassigned	Unassigned
CY258828	0	0	Unassigned	Unassigned
CY232127	0	0	Unassigned	Unassigned
MH583978	0	0	Unassigned	Unassigned
CY236377	0	0	Unassigned	Unassigned
CY226358	0	0	Unassigned	Unassigned
CY237326	0	0	Unassigned	Unassigned
CY237801	0	0	Unassigned	Unassigned
CY237975	0	0	Unassigned	Unassigned
CY245571	0	0	Unassigned	Unassigned
CY264751	0	0	Unassigned	Unassigned
MH081306	0	0	Unassigned	Unassigned
MH583560	0	0	Unassigned	Unassigned
CY238078	0	0	Unassigned	Unassigned
CY218214	0	0	Unassigned	Unassigned
CY232007	0	0	Unassigned	Unassigned
CY232012	0	0	Unassigned	Unassigned
CY215562	0	0	Unassigned	Unassigned
CY218737	0	0	Unassigned	Unassigned
CY222461	0	0	Unassigned	Unassigned
CY217538	0	0	Unassigned	Unassigned
CY224382	0	0	Unassigned	Unassigned
CY237068	0	0	Unassigned	Unassigned
CY224398	0	0	Unassigned	Unassigned
CY229413	0	0	Unassigned	Unassigned
CY232948	0	0	Unassigned	Unassigned
CY226214	0	0	Unassigned	Unassigned
CY240142	0	0	Unassigned	Unassigned
CY237635	0	0	Unassigned	Unassigned
CY232093	0	0	Unassigned	Unassigned
CY258796	0	0	Unassigned	Unassigned
CY232745	0	0	Unassigned	Unassigned
CY234144	0	0	Unassigned	Unassigned
CY233123	0	0	Unassigned	Unassigned
CY263612	0	0	Unassigned	Unassigned
CY224486	0	0	Unassigned	Unassigned
CY236653	0	0	Unassigned	Unassigned
CY242022	0	0	Unassigned	Unassigned
KX921720	0	0	Unassigned	Unassigned
CY231664	0	0	Unassigned	Unassigned
MH081601	0	0	Unassigned	Unassigned
MH136432	0	0	Unassigned	Unassigned
MH131147	0	0	Unassigned	Unassigned
CY240265	0	0	Unassigned	Unassigned
MH130875	0	0	Unassigned	Unassigned
CY229389	0	0	Unassigned	Unassigned
CY263605	0	0	Unassigned	Unassigned
MG830477	0	0	Unassigned	Unassigned
CY211434	0	0	Unassigned	Unassigned
CY212106	0	0	Unassigned	Unassigned
CY224446	0	0	Unassigned	Unassigned
CY222277	0	0	Unassigned	Unassigned
CY211402	0	0	Unassigned	Unassigned
CY233028	0	0	Unassigned	Unassigned
CY238346	0	0	Unassigned	Unassigned
CY229245	0	0	Unassigned	Unassigned
CY217810	0	0	Unassigned	Unassigned
CY224510	0	0	Unassigned	Unassigned
CY226238	0	0	Unassigned	Unassigned
CY232666	0	0	Unassigned	Unassigned
CY233020	0	0	Unassigned	Unassigned
CY229341	0	0	Unassigned	Unassigned
CY221030	0	0	Unassigned	Unassigned
CY221038	0	0	Unassigned	Unassigned
CY221662	0	0	Unassigned	Unassigned
CY232721	0	0	Unassigned	Unassigned
CY229597	0	0	Unassigned	Unassigned
CY237887	0	0	Unassigned	Unassigned
CY232048	0	0	Unassigned	Unassigned
CY226430	0	0	Unassigned	Unassigned
MH245278	0	0	Unassigned	Unassigned
CY262480	0	0	Unassigned	Unassigned
CY242683	0	0	Unassigned	Unassigned
CY242699	0	0	Unassigned	Unassigned
CY238609	0	0	Unassigned	Unassigned
CY224526	0	0	Unassigned	Unassigned
CY217522	0	0	Unassigned	Unassigned
CY229437	0	0	Unassigned	Unassigned
CY217794	0	0	Unassigned	Unassigned
CY217754	0	0	Unassigned	Unassigned
CY232027	0	0	Unassigned	Unassigned
CY222397	0	0	Unassigned	Unassigned
CY239010	0	0	Unassigned	Unassigned
CY237444	0	0	Unassigned	Unassigned
CY232002	0	0	Unassigned	Unassigned
CY218246	0	0	Unassigned	Unassigned
CY250468	0	0	Unassigned	Unassigned
MH135901	0	0	Unassigned	Unassigned
CY265978	0	0	Unassigned	Unassigned
MH136189	0	0	Unassigned	Unassigned
MH130514	0	0	Unassigned	Unassigned
MH136381	0	0	Unassigned	Unassigned
CY262608	0	0	Unassigned	Unassigned
CY262512	0	0	Unassigned	Unassigned
CY265882	0	0	Unassigned	Unassigned
MH584073	0	0	Unassigned	Unassigned
CY262768	0	0	Unassigned	Unassigned
MH363551	0	0	Unassigned	Unassigned
MH081649	0	0	Unassigned	Unassigned
CY239098	0	0	Unassigned	Unassigned
CY217402	0	0	Unassigned	Unassigned
CY212178	0	0	Unassigned	Unassigned
CY217642	0	0	Unassigned	Unassigned
CY217514	0	0	Unassigned	Unassigned
CY232980	0	0	Unassigned	Unassigned
CY221094	0	0	Unassigned	Unassigned
CY224734	0	0	Unassigned	Unassigned
CY234048	0	0	Unassigned	Unassigned
CY237563	0	0	Unassigned	Unassigned
CY221462	0	0	Unassigned	Unassigned
CY229773	0	0	Unassigned	Unassigned
CY233536	0	0	Unassigned	Unassigned
CY229525	0	0	Unassigned	Unassigned
CY238402	0	0	Unassigned	Unassigned
CY238537	0	0	Unassigned	Unassigned
CY215577	0	0	Unassigned	Unassigned
CY222301	0	0	Unassigned	Unassigned
CY232168	0	0	Unassigned	Unassigned
CY229789	0	0	Unassigned	Unassigned
CY232713	0	0	Unassigned	Unassigned
CY217442	0	0	Unassigned	Unassigned
KX920480	0	0	Unassigned	Unassigned
CY229693	0	0	Unassigned	Unassigned
CY221686	0	0	Unassigned	Unassigned
KX615598	0	0	Unassigned	Unassigned
CY221654	0	0	Unassigned	Unassigned
CY212298	0	0	Unassigned	Unassigned
CY234160	0	0	Unassigned	Unassigned
CY229869	0	0	Unassigned	Unassigned
CY250315	0	0	Unassigned	Unassigned
CY229453	0	0	Unassigned	Unassigned
CY209661	0	0	Unassigned	Unassigned
CY238330	0	0	Unassigned	Unassigned
CY238521	0	0	Unassigned	Unassigned
CY229477	0	0	Unassigned	Unassigned
CY229637	0	0	Unassigned	Unassigned
CY238670	0	0	Unassigned	Unassigned
CY246814	0	0	Unassigned	Unassigned
CY209709	0	0	Unassigned	Unassigned
CY230365	0	0	Unassigned	Unassigned
CY229949	0	0	Unassigned	Unassigned
CY237091	0	0	Unassigned	Unassigned
CY215346	0	0	Unassigned	Unassigned
CY240329	0	0	Unassigned	Unassigned
CY229821	0	0	Unassigned	Unassigned
CY238070	0	0	Unassigned	Unassigned
CY218645	0	0	Unassigned	Unassigned
CY238086	0	0	Unassigned	Unassigned
CY231981	0	0	Unassigned	Unassigned
CY233004	0	0	Unassigned	Unassigned
CY258804	0	0	Unassigned	Unassigned
CY265646	0	0	Unassigned	Unassigned
CY263565	0	0	Unassigned	Unassigned
CY218781	0	0	Unassigned	Unassigned
CY224550	0	0	Unassigned	Unassigned
CY241966	0	0	Unassigned	Unassigned
CY233251	0	0	Unassigned	Unassigned
CY217314	0	0	Unassigned	Unassigned
CY236989	0	0	Unassigned	Unassigned
CY218775	0	0	Unassigned	Unassigned
CY233155	0	0	Unassigned	Unassigned
CY230205	0	0	Unassigned	Unassigned
CY229589	0	0	Unassigned	Unassigned
CY243822	0	0	Unassigned	Unassigned
CY237154	0	0	Unassigned	Unassigned
CY237162	0	0	Unassigned	Unassigned
CY258812	0	0	Unassigned	Unassigned
CY239114	0	0	Unassigned	Unassigned
CY237500	0	0	Unassigned	Unassigned
CY217482	0	0	Unassigned	Unassigned
CY262360	0	0	Unassigned	Unassigned
MH080881	0	0	Unassigned	Unassigned
CY246878	0	0	Unassigned	Unassigned
MH583656	0	0	Unassigned	Unassigned
MH136325	0	0	Unassigned	Unassigned
CY224566	0	0	Unassigned	Unassigned
CY238624	0	0	Unassigned	Unassigned
CY238481	0	0	Unassigned	Unassigned
CY233480	0	0	Unassigned	Unassigned
CY238182	0	0	Unassigned	Unassigned
CY240337	0	0	Unassigned	Unassigned
CY232917	0	0	Unassigned	Unassigned
CY221078	0	0	Unassigned	Unassigned
MH080937	0	0	Unassigned	Unassigned
MH130418	0	0	Unassigned	Unassigned
CY262440	0	0	Unassigned	Unassigned
CY264625	0	0	Unassigned	Unassigned
CY250291	0	0	Unassigned	Unassigned
CY221486	0	0	Unassigned	Unassigned
CY221750	0	0	Unassigned	Unassigned
CY262344	0	0	Unassigned	Unassigned
CY222349	0	0	Unassigned	Unassigned
CY229853	0	0	Unassigned	Unassigned
CY229533	0	0	Unassigned	Unassigned
CY237579	0	0	Unassigned	Unassigned
CY232690	0	0	Unassigned	Unassigned
CY262933	0	0	Unassigned	Unassigned
CY263013	0	0	Unassigned	Unassigned
MK969334	0	0	Unassigned	Unassigned
MK961466	0	0	Unassigned	Unassigned
CY263029	0	0	Unassigned	Unassigned
CY226094	0	0	Unassigned	Unassigned
CY229573	0	0	Unassigned	Unassigned
CY229605	0	0	Unassigned	Unassigned
CY231696	0	0	Unassigned	Unassigned
CY250795	0	0	Unassigned	Unassigned
CY262266	0	0	Unassigned	Unassigned
MH135917	0	0	Unassigned	Unassigned
MH136333	0	0	Unassigned	Unassigned
CY262432	0	0	Unassigned	Unassigned
CY262592	0	0	Unassigned	Unassigned
MH584313	0	0	Unassigned	Unassigned
MH727057	0	0	Unassigned	Unassigned
CY263803	0	0	Unassigned	Unassigned
MH130506	0	0	Unassigned	Unassigned
MH136061	0	0	Unassigned	Unassigned
MH583640	0	0	Unassigned	Unassigned
MH245638	0	0	Unassigned	Unassigned
MG830692	0	0	Unassigned	Unassigned
MH362852	0	0	Unassigned	Unassigned
MH363034	0	0	Unassigned	Unassigned
MH135941	0	0	Unassigned	Unassigned
MH363151	0	0	Unassigned	Unassigned
CY265874	0	0	Unassigned	Unassigned
CY237468	0	0	Unassigned	Unassigned
CY224814	0	0	Unassigned	Unassigned
MK398348	0	0	Unassigned	Unassigned
CY221726	0	0	Unassigned	Unassigned
MH080962	0	0	Unassigned	Unassigned
MK554927	0	0	Unassigned	Unassigned
MK625903	0	0	Unassigned	Unassigned
MK625977	0	0	Unassigned	Unassigned
MH136045	0	0	Unassigned	Unassigned
MH583951	0	0	Unassigned	Unassigned
MH607041	0	0	Unassigned	Unassigned
CY262632	0	0	Unassigned	Unassigned
CY242635	0	0	Unassigned	Unassigned
CY243814	0	0	Unassigned	Unassigned
CY257533	0	0	Unassigned	Unassigned
CY250283	0	0	Unassigned	Unassigned
MG812182	0	0	Unassigned	Unassigned
MG812175	0	0	Unassigned	Unassigned
MG812180	0	0	Unassigned	Unassigned
MG812181	0	0	Unassigned	Unassigned
CY237037	0	0	Unassigned	Unassigned
CY218262	0	0	Unassigned	Unassigned
CY240182	0	0	Unassigned	Unassigned
CY226422	0	0	Unassigned	Unassigned
CY226446	0	0	Unassigned	Unassigned
CY266002	0	0	Unassigned	Unassigned
CY229989	0	0	Unassigned	Unassigned
KY116694	0	0	Unassigned	Unassigned
CY232034	0	0	Unassigned	Unassigned
CY236729	0	0	Unassigned	Unassigned
CY236722	0	0	Unassigned	Unassigned
KX617246	0	0	Unassigned	Unassigned
KX612655	0	0	Unassigned	Unassigned
CY242667	0	0	Unassigned	Unassigned
CY221390	0	0	Unassigned	Unassigned
CY215338	0	0	Unassigned	Unassigned
CY217354	0	0	Unassigned	Unassigned
KX612847	0	0	Unassigned	Unassigned
CY246958	0	0	Unassigned	Unassigned
MH136037	0	0	Unassigned	Unassigned
MH363263	0	0	Unassigned	Unassigned
MH585702	0	0	Unassigned	Unassigned
MK474561	0	0	Unassigned	Unassigned
MK265257	0	0	Unassigned	Unassigned
MH136349	0	0	Unassigned	Unassigned
CY263557	0	0	Unassigned	Unassigned
MK398340	0	0	Unassigned	Unassigned
MK292544	0	0	Unassigned	Unassigned
MK625948	0	0	Unassigned	Unassigned
CY262736	0	0	Unassigned	Unassigned
CY265938	0	0	Unassigned	Unassigned
MH245286	0	0	Unassigned	Unassigned
CY265810	0	0	Unassigned	Unassigned
CY262408	0	0	Unassigned	Unassigned
MH363039	0	0	Unassigned	Unassigned
MH585760	0	0	Unassigned	Unassigned
CY258908	0	0	Unassigned	Unassigned
CY264617	0	0	Unassigned	Unassigned
MH245414	0	0	Unassigned	Unassigned
MH583056	0	0	Unassigned	Unassigned
MH136493	0	0	Unassigned	Unassigned
MH136485	0	0	Unassigned	Unassigned
MH726817	0	0	Unassigned	Unassigned
MH585009	0	0	Unassigned	Unassigned
CY229701	0	0	Unassigned	Unassigned
MH130402	0	0	Unassigned	Unassigned
CY226158	0	0	Unassigned	Unassigned
MH135853	0	0	Unassigned	Unassigned
CY233496	0	0	Unassigned	Unassigned
CY246830	0	0	Unassigned	Unassigned
MH233888	0	0	Unassigned	Unassigned
CY221670	0	0	Unassigned	Unassigned
CY230341	0	0	Unassigned	Unassigned
CY238190	0	0	Unassigned	Unassigned
CY256669	0	0	Unassigned	Unassigned
CY232153	0	0	Unassigned	Unassigned
CY262824	0	0	Unassigned	Unassigned
CY262624	0	0	Unassigned	Unassigned
CY226102	0	0	Unassigned	Unassigned
CY258756	0	0	Unassigned	Unassigned
CY262129	0	0	Unassigned	Unassigned
CY250475	0	0	Unassigned	Unassigned
CY263675	0	0	Unassigned	Unassigned
MG830604	0	0	Unassigned	Unassigned
CY265794	0	0	Unassigned	Unassigned
CY260202	0	0	Unassigned	Unassigned
MH584633	0	0	Unassigned	Unassigned
MN155932	0	0	Unassigned	Unassigned
MN085600	0	0	Unassigned	Unassigned
MK630455	0	0	Unassigned	Unassigned
MN086118	0	0	Unassigned	Unassigned
MH245334	0	0	Unassigned	Unassigned
MH081399	0	0	Unassigned	Unassigned
MH363248	0	0	Unassigned	Unassigned
MK554895	0	0	Unassigned	Unassigned
MK265467	0	0	Unassigned	Unassigned
MK622995	0	0	Unassigned	Unassigned
MK025908	0	0	Unassigned	Unassigned
MK771874	0	0	Unassigned	Unassigned
MH727081	0	0	Unassigned	Unassigned
CY222285	0	0	Unassigned	Unassigned
MH081553	0	0	Unassigned	Unassigned
MG812169	0	0	Unassigned	Unassigned
MG812173	0	0	Unassigned	Unassigned
MG812170	0	0	Unassigned	Unassigned
CY237615	0	0	Unassigned	Unassigned
MK998718	0	0	Unassigned	Unassigned
CY246822	0	0	Unassigned	Unassigned
MH356597	0	0	Unassigned	Unassigned
MH356595	0	0	Unassigned	Unassigned
MG812171	0	0	Unassigned	Unassigned
MH356596	0	0	Unassigned	Unassigned
MH130672	0	0	Unassigned	Unassigned
CY237621	0	0	Unassigned	Unassigned
CY232187	0	0	Unassigned	Unassigned
CY250267	0	0	Unassigned	Unassigned
MH601153	0	0	Unassigned	Unassigned
CY237170	0	0	Unassigned	Unassigned
MH245246	0	0	Unassigned	Unassigned
MH080737	0	0	Unassigned	Unassigned
CY250811	0	0	Unassigned	Unassigned
MH245686	0	0	Unassigned	Unassigned
CY262288	0	0	Unassigned	Unassigned
CY265954	0	0	Unassigned	Unassigned
MH245430	0	0	Unassigned	Unassigned
CY262816	0	0	Unassigned	Unassigned
MH080629	0	0	Unassigned	Unassigned
CY265986	0	0	Unassigned	Unassigned
MH081359	0	0	Unassigned	Unassigned
MH583904	0	0	Unassigned	Unassigned
MH607016	0	0	Unassigned	Unassigned
CY263573	0	0	Unassigned	Unassigned
CY263581	0	0	Unassigned	Unassigned
MH583080	0	0	Unassigned	Unassigned
MK025804	0	0	Unassigned	Unassigned
CY262352	0	0	Unassigned	Unassigned
CY246838	0	0	Unassigned	Unassigned
MK025823	0	0	Unassigned	Unassigned
CY262196	0	0	Unassigned	Unassigned
MH081825	0	0	Unassigned	Unassigned
CY250235	0	0	Unassigned	Unassigned
MH080971	0	0	Unassigned	Unassigned
MH583242	0	0	Unassigned	Unassigned
MH081009	0	0	Unassigned	Unassigned
MH130867	0	0	Unassigned	Unassigned
MH245398	0	0	Unassigned	Unassigned
MH356606	0	0	Unassigned	Unassigned
MH356605	0	0	Unassigned	Unassigned
MG812177	0	0	Unassigned	Unassigned
MH316172	0	0	Unassigned	Unassigned
MH316175	0	0	Unassigned	Unassigned
MK693003	0	0	Unassigned	Unassigned
MK693002	0	0	Unassigned	Unassigned
MH081193	0	0	Unassigned	Unassigned
MH136205	0	0	Unassigned	Unassigned
MH363239	0	0	Unassigned	Unassigned
MH363271	0	0	Unassigned	Unassigned
MH130479	0	0	Unassigned	Unassigned
MH584561	0	0	Unassigned	Unassigned
MH585068	0	0	Unassigned	Unassigned
MH606592	0	0	Unassigned	Unassigned
MH245510	0	0	Unassigned	Unassigned
MH606680	0	0	Unassigned	Unassigned
MH584711	0	0	Unassigned	Unassigned
MH604811	0	0	Unassigned	Unassigned
MH583728	0	0	Unassigned	Unassigned
MH604883	0	0	Unassigned	Unassigned
MH130578	0	0	Unassigned	Unassigned
MH136437	0	0	Unassigned	Unassigned
MH604908	0	0	Unassigned	Unassigned
MH130666	0	0	Unassigned	Unassigned
MH245758	0	0	Unassigned	Unassigned
MH130979	0	0	Unassigned	Unassigned
MH136525	0	0	Unassigned	Unassigned
MH604627	0	0	Unassigned	Unassigned
CY263755	0	0	Unassigned	Unassigned
MH080897	0	0	Unassigned	Unassigned
MH726953	0	0	Unassigned	Unassigned
CY262464	0	0	Unassigned	Unassigned
MH583473	0	0	Unassigned	Unassigned
MH081017	0	0	Unassigned	Unassigned
MH726937	0	0	Unassigned	Unassigned
MH356611	0	0	Unassigned	Unassigned
MG812178	0	0	Unassigned	Unassigned
MG812176	0	0	Unassigned	Unassigned
CY250763	0	0	Unassigned	Unassigned
MH363231	0	0	Unassigned	Unassigned
MK025879	0	0	Unassigned	Unassigned
MH136341	0	0	Unassigned	Unassigned
MH245598	0	0	Unassigned	Unassigned
MK630423	0	0	Unassigned	Unassigned
MH363479	0	0	Unassigned	Unassigned
MH585230	0	0	Unassigned	Unassigned
MH135860	0	0	Unassigned	Unassigned
MH584414	0	0	Unassigned	Unassigned
MK771983	0	0	Unassigned	Unassigned
MH363559	0	0	Unassigned	Unassigned
MH363527	0	0	Unassigned	Unassigned
MH080745	0	0	Unassigned	Unassigned
MH080761	0	0	Unassigned	Unassigned
MH584066	0	0	Unassigned	Unassigned
CY250227	0	0	Unassigned	Unassigned
CY262392	0	0	Unassigned	Unassigned
MH584665	0	0	Unassigned	Unassigned
MH584889	0	0	Unassigned	Unassigned
CY263771	0	0	Unassigned	Unassigned
MG830699	0	0	Unassigned	Unassigned
MH671809	0	0	Unassigned	Unassigned
MH584058	0	0	Unassigned	Unassigned
MH671793	0	0	Unassigned	Unassigned
MH606944	0	0	Unassigned	Unassigned
MH727049	0	0	Unassigned	Unassigned
MH604635	0	0	Unassigned	Unassigned
MH363407	0	0	Unassigned	Unassigned
MH585041	0	0	Unassigned	Unassigned
MH606880	0	0	Unassigned	Unassigned
MH081081	0	0	Unassigned	Unassigned
CY260250	0	0	Unassigned	Unassigned
MH081113	0	0	Unassigned	Unassigned
CY262384	0	0	Unassigned	Unassigned
MH585017	0	0	Unassigned	Unassigned
MH363599	0	0	Unassigned	Unassigned
MH585782	0	0	Unassigned	Unassigned
CY262528	0	0	Unassigned	Unassigned
MH130545	0	0	Unassigned	Unassigned
MH130530	0	0	Unassigned	Unassigned
MH583152	0	0	Unassigned	Unassigned
MH606287	0	0	Unassigned	Unassigned
MH584807	0	0	Unassigned	Unassigned
MH081470	0	0	Unassigned	Unassigned
MH136141	0	0	Unassigned	Unassigned
MH136461	0	0	Unassigned	Unassigned
MH584097	0	0	Unassigned	Unassigned
MH584353	0	0	Unassigned	Unassigned
MH585454	0	0	Unassigned	Unassigned
MG830491	0	0	Unassigned	Unassigned
MG830555	0	0	Unassigned	Unassigned
MH583488	0	0	Unassigned	Unassigned
MK025895	0	0	Unassigned	Unassigned
MK622952	0	0	Unassigned	Unassigned
MK630415	0	0	Unassigned	Unassigned
MH606721	0	0	Unassigned	Unassigned
MH584937	0	0	Unassigned	Unassigned
MH606448	0	0	Unassigned	Unassigned
MH583328	0	0	Unassigned	Unassigned
MH356603	0	0	Unassigned	Unassigned
MH585025	0	0	Unassigned	Unassigned
MH584289	0	0	Unassigned	Unassigned
MH583256	0	0	Unassigned	Unassigned
MH726913	0	0	Unassigned	Unassigned
MH356610	0	0	Unassigned	Unassigned
CY256629	0	0	Unassigned	Unassigned
MH585269	0	0	Unassigned	Unassigned
MK077155	0	0	Unassigned	Unassigned
MH356607	0	0	Unassigned	Unassigned
MH584003	0	0	Unassigned	Unassigned
MH584473	0	0	Unassigned	Unassigned
CY263493	0	0	Unassigned	Unassigned
CY250259	0	0	Unassigned	Unassigned
MH726921	0	0	Unassigned	Unassigned
MK554879	0	0	Unassigned	Unassigned
CY240305	0	0	Unassigned	Unassigned
MH604851	0	0	Unassigned	Unassigned
MK630407	0	0	Unassigned	Unassigned
MK857748	0	0	Unassigned	Unassigned
MK715535	0	0	Unassigned	Unassigned
MK998728	0	0	Unassigned	Unassigned
MK999340	0	0	Unassigned	Unassigned
MH363023	0	0	Unassigned	Unassigned
MH245494	0	0	Unassigned	Unassigned
MH080929	0	0	Unassigned	Unassigned
MN085512	0	0	Unassigned	Unassigned
MH585510	0	0	Unassigned	Unassigned
MK999044	0	0	Unassigned	Unassigned
MN061235	0	0	Unassigned	Unassigned
MH245590	0	0	Unassigned	Unassigned
MH606768	0	0	Unassigned	Unassigned
MH245726	0	0	Unassigned	Unassigned
MH233762	0	0	Unassigned	Unassigned
MH606569	0	0	Unassigned	Unassigned
MH585238	0	0	Unassigned	Unassigned
MH233768	0	0	Unassigned	Unassigned
MH245350	0	0	Unassigned	Unassigned
MH606824	0	0	Unassigned	Unassigned
MH606992	0	0	Unassigned	Unassigned
MH727031	0	0	Unassigned	Unassigned
MK857804	0	0	Unassigned	Unassigned
MK630543	0	0	Unassigned	Unassigned
MN085728	0	0	Unassigned	Unassigned
MN085800	0	0	Unassigned	Unassigned
MN156020	0	0	Unassigned	Unassigned
MN085656	0	0	Unassigned	Unassigned
MN085736	0	0	Unassigned	Unassigned
MK998844	0	0	Unassigned	Unassigned
MN230437	0	0	Unassigned	Unassigned
MK630638	0	0	Unassigned	Unassigned
MH671693	0	0	Unassigned	Unassigned
MH130899	0	0	Unassigned	Unassigned
MH604867	0	0	Unassigned	Unassigned
MH606281	0	0	Unassigned	Unassigned
