,WHO,tip,size,ratio
19603,A2,CY227166,2,1.0
19604,A2,CY226934,2,1.0
19605,A2,MF182523,2,1.0
19606,A2,CY244304,2,1.0
19607,A2,CY230730,2,1.0
19608,A2,CY230770,2,1.0
19609,A2,CY216409,2,1.0
19610,A2,CY220135,2,1.0
19611,A2,MF593724,2,1.0
19612,A2,CY242350,2,1.0
19613,A2,CY255569,2,1.0
19614,A2,CY219194,2,1.0
19615,A2,CY255313,2,1.0
19616,A2,CY235472,2,1.0
19617,A2,CY214522,2,1.0
19618,A2,CY220551,2,1.0
19619,A2,CY212986,2,1.0
19620,A2,CY212978,2,1.0
19621,A2,CY214714,2,1.0
19622,A2,CY230858,2,1.0
19623,A2,CY234730,2,1.0
19624,A2,CY232372,2,1.0
19625,A2,CY244086,3,0.6666666666666666
19626,A2,CY234980,3,0.6666666666666666
19627,A2,CY228741,3,0.6666666666666666
19628,A2,CY214490,3,0.6666666666666666
19629,A2,CY216201,3,0.6666666666666666
19630,A2,CY223285,3,0.6666666666666666
19631,A2,CY227638,3,0.6666666666666666
19632,A2,CY216505,3,0.6666666666666666
19633,A2,CY244202,3,0.6666666666666666
19634,A2,CY242102,3,0.6666666666666666
19635,A2,CY212426,3,0.6666666666666666
19636,A2,CY238593,3,0.6666666666666666
19637,A2,CY259055,3,0.6666666666666666
19638,A2,CY234602,3,0.6666666666666666
19639,A2,CY228301,3,0.6666666666666666
19640,A2,CY224086,3,0.6666666666666666
19641,A2,CY238362,3,0.6666666666666666
19642,A2,CY259183,3,0.6666666666666666
19643,A2,CY243983,2,1.0
19644,A2,CY212546,2,1.0
19645,A2,CY228901,2,1.0
19646,A2,CY226966,2,1.0
19647,A2,CY236008,2,1.0
19648,A2,CY212674,2,1.0
19649,A2,CY226575,3,1.0
19650,A2,CY244254,3,1.0
19651,A2,MF593740,3,1.0
19652,A2,CY210361,3,1.0
19653,A2,CY216001,3,1.0
19654,A2,CY215985,3,1.0
19655,A2,MF182507,3,1.0
19656,A2,CY228917,3,1.0
19657,A2,CY212626,3,1.0
19658,A2,CY259175,3,1.0
19659,A2,MF593731,2,1.0
19660,A2,CY244394,2,1.0
19661,A2,CY243995,2,1.0
19662,A2,CY227438,2,1.0
19663,A2,CY244255,2,1.0
19664,A2,CY244215,2,1.0
19665,A2,MF182532,2,1.0
19666,A2,CY244017,2,1.0
19667,A2,CY244019,2,1.0
19668,A2,CY244286,2,1.0
19669,A2,CY243873,2,1.0
19670,A2,KY583684,2,1.0
19671,A2,MF593742,2,1.0
19672,A2,CY244270,2,1.0
19673,A2,KY583557,2,1.0
19674,A2,CY244197,2,1.0
19675,A2,MF593733,2,1.0
19676,A2,CY234964,2,1.0
19677,A2,CY243958,2,1.0
19678,A2,CY243888,2,1.0
19679,A2,CY243887,2,1.0
19680,A2,CY244158,2,1.0
19681,A2,CY255177,2,1.0
19682,A2,CY243956,2,1.0
19683,A2,CY234973,2,1.0
19684,A2,CY214642,2,1.0
19685,A2,CY230714,2,1.0
19686,A2,CY212746,2,1.0
19687,A2,CY256349,1,1.0
19688,A2,CY256309,1,1.0
19689,A2,CY245430,1,1.0
19690,A2,CY256285,1,1.0
19691,A2,CY249907,1,1.0
19692,A2,CY257589,1,1.0
19693,A2,MH131454,1,1.0
19694,A2,CY220095,1,1.0
19695,A2,CY212522,1,1.0
19696,A2,CY231139,1,1.0
19697,A2,CY225310,1,1.0
19698,A2,CY216793,1,1.0
19699,A2,CY245222,1,1.0
19700,A2,CY245422,1,1.0
19701,A2,MF593737,1,1.0
19702,A2,KY583694,1,1.0
19703,A2,MH393251,1,1.0
19704,A2,CY224934,1,1.0
19705,A2,CY227534,2,1.0
19706,A2,CY227542,2,1.0
19707,A2,CY228653,2,1.0
19708,A2,CY227758,2,1.0
19709,A2,CY215010,2,1.0
19710,A2,CY220351,2,1.0
19711,A2,CY220615,2,1.0
19712,A2,CY219069,2,1.0
19713,A2,CY255513,1,1.0
19714,A2,CY230293,1,1.0
19715,A2,CY221973,1,1.0
19716,A2,CY228381,1,1.0
19717,A2,CY215074,2,0.5
19718,A2,CY214682,2,0.5
19719,A2,CY213034,2,0.5
19720,A2,CY230618,2,0.5
19721,A2,CY230890,2,0.5
19722,A2,CY209240,2,0.5
19723,A2,CY243994,2,0.5
19724,A2,CY234912,2,0.5
19725,A2,KY583508,2,0.5
19726,A2,CY212906,2,0.5
19727,A2,CY226775,2,0.5
19728,A2,CY226807,2,0.5
19729,A2,CY227766,2,0.5
19730,A2,CY215026,2,0.5
19731,A2,CY227326,2,0.5
19732,A2,CY210671,2,0.5
19733,A2,CY211771,2,0.5
19734,A2,CY235020,2,0.5
19735,A2,CY213090,2,0.5
19736,A2,CY243937,2,0.5
19737,A2,CY235005,2,0.5
19738,A2,CY244236,2,0.5
19739,A2,CY223221,2,0.5
19740,A2,CY230882,2,0.5
19741,A2,KY583555,2,0.5
19742,A2,MF182506,2,0.5
19743,A2,MF593744,2,0.5
19744,A2,KY289066,2,0.5
19745,A2,CY212554,2,0.5
19746,A2,CY212442,2,0.5
19747,A2,MH082564,1,1.0
19748,A2,CY264878,1,1.0
19749,A2,CY261575,1,1.0
19750,A2,CY261567,1,1.0
19751,A2,CY242062,1,1.0
19752,A2,MH082215,1,1.0
19753,A2,CY266034,1,1.0
19754,A2,CY261583,1,1.0
19755,A2,MH294756,1,1.0
19756,A2,CY263144,1,1.0
19757,A2,CY250683,1,1.0
19758,A2,CY232332,1,1.0
19759,A2,CY231070,1,1.0
19760,A2,CY214650,1,1.0
19761,A2,CY244165,1,1.0
19762,A2,CY223926,1,1.0
19763,A2,CY225334,1,1.0
19764,A2,CY227206,1,1.0
19765,A2,CY228765,1,1.0
19766,A2,CY224150,1,1.0
19767,A2,CY211723,1,1.0
19768,A2,CY223061,2,0.5
19769,A2,CY227798,2,0.5
19770,A2,CY227806,2,0.5
19771,A2,CY244063,2,0.5
19772,A2,CY244119,2,0.5
19773,A2,CY226495,2,0.5
19774,A2,CY223790,2,0.5
19775,A2,CY244035,2,0.5
19776,A2,KY289355,2,0.5
19777,A2,KY583617,2,0.5
19778,A2,CY244004,2,0.5
19779,A2,CY212778,2,0.5
19780,A2,CY227158,2,0.5
19781,A2,CY244049,2,0.5
19782,A2,CY244107,2,0.5
19783,A2,CY243908,2,0.5
19784,A2,CY244106,2,0.5
19785,A2,CY238354,2,0.5
19786,A2,CY232444,2,0.5
19787,A2,CY209104,2,0.5
19788,A2,CY227814,2,0.5
19789,A2,CY227718,2,0.5
19790,A2,CY232254,2,0.5
19791,A2,CY223942,2,0.5
19792,A2,CY228893,2,0.5
19793,A2,CY211747,2,0.5
19794,A2,CY220415,2,0.5
19795,A2,CY220167,2,0.5
19796,A2,KY583692,2,0.5
19797,A2,CY244181,2,0.5
19798,A2,MF593743,2,0.5
19799,A2,MF593736,2,0.5
19800,A2,CY243929,2,0.5
19801,A2,MF593732,2,0.5
19802,A2,CY227294,2,0.5
19803,A2,CY244161,2,0.5
19804,A2,CY244173,2,0.5
19805,A2,CY244211,2,0.5
19806,A2,CY244038,2,0.5
19807,A2,CY235016,2,0.5
19808,A2,CY244060,2,0.5
19809,A2,CY244037,2,0.5
19810,A2,CY244277,2,0.5
19811,A2,CY244210,2,0.5
19812,A2,CY235009,2,0.5
19813,A2,CY226591,2,0.5
19814,A2,CY238282,2,0.5
19815,A2,CY227830,2,0.5
19816,A2,CY209096,2,0.5
19817,A2,CY230117,2,0.5
19818,A2,CY211882,2,0.5
19819,A2,CY220711,2,0.5
19820,A2,CY238811,2,0.5
19821,A2,CY235712,2,0.5
19822,A2,CY210512,2,0.5
19823,A2,MF593729,2,0.5
19824,A2,CY212370,2,0.5
19825,A2,CY255393,2,0.5
19826,A2,CY218110,2,0.5
19827,A2,CY213178,2,0.5
19828,A2,MG984297,2,0.5
19829,A2,MG984233,2,0.5
19830,A2,MG984281,2,0.5
19831,A2,MG984473,2,0.5
19832,A2,MG984118,2,0.5
19833,A2,MG984209,2,0.5
19834,A2,MG984201,2,0.5
19835,A2,MG984153,2,0.5
19836,A2,MG984134,2,0.5
19837,A2,MG984193,2,0.5
19838,A2,MG984513,2,0.5
19839,A2,MG984529,2,0.5
19840,A2,MG984385,2,0.5
19841,A2,MG984265,2,0.5
19842,A2,MG984170,2,0.5
19843,A2,MG984177,2,0.5
19844,A2,MF593727,2,0.5
19845,A2,KY435822,2,0.5
19846,A2,KY583683,2,0.5
19847,A2,CY244020,2,0.5
19848,A2,MF593738,2,0.5
19849,A2,CY244240,2,0.5
19850,A2,MF593726,2,0.5
19851,A2,MF593739,2,0.5
19852,A2,MF593728,2,0.5
19853,A2,MH393247,2,0.5
19854,A2,MF673288,2,0.5
19855,A2,MF673291,2,0.5
19856,A2,MF673286,2,0.5
19857,A2,MF673289,2,0.5
19858,A2,MF673283,2,0.5
19859,A2,MH729440,2,0.5
19860,A2,MG830893,2,0.5
19861,A2,MF673281,2,0.5
19862,A2,CY227590,2,0.5
19863,A2,CY222981,2,0.5
19864,A2,CY225246,2,0.5
19865,A2,KY949839,2,0.5
19866,A2,CY234248,2,0.5
19867,A2,CY224142,2,0.5
19868,A2,CY220703,2,0.5
19869,A2,KY950123,2,0.5
19870,A2,CY233384,1,1.0
19871,A2,MH233407,8,0.875
19872,A2,MH080147,7,1.0
19873,A2,MH127225,7,1.0
19874,A2,MG066685,4,1.0
19875,A2,MH307207,6,1.0
19876,A2,CY265037,6,1.0
19877,A2,CY265045,6,1.0
19878,A2,MH601745,6,1.0
19879,A2,MH600889,6,1.0
19880,A2,MG831041,5,1.0
19881,A2,CY261193,5,1.0
19882,A2,MH082580,5,1.0
19883,A2,CY223894,3,1.0
19884,A2,CY259255,3,1.0
19885,A2,CY264973,3,1.0
19886,A2,CY221758,3,1.0
19887,A2,CY214114,3,1.0
19888,A2,MF182478,2,1.0
19889,A2,MF182481,2,1.0
19890,A2,MF182479,2,1.0
19891,A2,MF182480,2,1.0
19892,A2,MF182485,2,1.0
19893,A2,CY232364,2,1.0
19894,A2,CY244082,2,1.0
19895,A2,CY234880,2,1.0
19896,A2,CY234690,2,1.0
19897,A2,CY234970,2,1.0
19898,A2,CY223317,2,1.0
19899,A2,CY239705,2,1.0
19900,A2,CY220335,2,1.0
19901,A2,KY583701,2,1.0
19902,A2,MF673279,2,1.0
19903,A2,KY583704,2,1.0
19904,A2,MF182471,2,1.0
19905,A2,CY214394,2,1.0
19906,A2,CY235496,2,1.0
19907,A2,CY238883,2,1.0
19908,A2,CY232508,2,1.0
19909,A2,CY244168,2,1.0
19910,A2,CY243892,2,1.0
19911,A2,CY243909,2,1.0
19912,A2,CY244252,2,1.0
19913,A2,CY244103,2,1.0
19914,A2,CY244089,2,1.0
19915,A2,CY243993,2,1.0
19916,A2,KY583616,2,1.0
19917,A2,CY234927,2,1.0
19918,A2,CY232492,2,1.0
19919,A2,CY226711,2,1.0
19920,A2,CY227870,2,1.0
19921,A2,CY230069,2,1.0
19922,A2,CY259191,2,1.0
19923,A2,CY238923,2,1.0
19924,A2,CY239928,2,1.0
19925,A2,CY227254,2,1.0
19926,A2,CY259295,2,1.0
19927,A2,KY583698,2,1.0
19928,A2,KY583699,2,1.0
19929,A2,KY583696,2,1.0
19930,A2,CY227734,2,1.0
19931,A2,KY583702,2,1.0
19932,A2,KY583703,2,1.0
19933,A2,KY583686,2,1.0
19934,A2,KY583682,2,1.0
19935,A2,CY235632,2,1.0
19936,A2,CY240087,2,1.0
19937,A2,CY223173,2,1.0
19938,A2,CY224030,3,1.0
19939,A2,CY228389,3,1.0
19940,A2,CY231125,3,1.0
19941,A2,CY230786,3,1.0
19942,A2,CY232324,3,1.0
19943,A2,CY232594,3,1.0
19944,A2,CY220567,3,1.0
19945,A2,CY232516,3,1.0
19946,A2,CY220727,3,1.0
19947,A2,CY244213,3,1.0
19948,A2,CY219236,3,1.0
19949,A2,CY244397,3,1.0
19950,A2,CY234943,3,1.0
19951,A2,CY244395,3,1.0
19952,A2,CY244074,3,1.0
19953,A2,CY243982,3,1.0
19954,A2,CY243932,3,1.0
19955,A2,KY583685,3,1.0
19956,A2,CY243897,3,1.0
19957,A2,CY223189,3,1.0
19958,A2,CY225358,3,1.0
19959,A2,CY223237,3,1.0
19960,A2,CY244401,3,1.0
19961,A2,CY212666,3,1.0
19962,A2,CY214786,3,1.0
19963,A2,CY230826,3,1.0
19964,A2,CY214770,3,1.0
19965,A2,CY212026,3,1.0
19966,A2,CY215873,3,1.0
19967,A2,CY238867,3,1.0
19968,A2,CY235792,3,1.0
19969,A2,CY238859,3,1.0
19970,A2,CY234993,3,1.0
19971,A2,CY228725,3,1.0
19972,A2,CY214994,3,1.0
19973,A2,CY225398,3,1.0
19974,A2,CY221989,3,1.0
19975,A2,CY218094,2,1.0
19976,A2,CY227166,2,1.0
19977,A2,CY226934,2,1.0
19978,A2,MF182523,2,1.0
19979,A2,CY244304,2,1.0
19980,A2,CY230730,2,1.0
19981,A2,CY230770,2,1.0
19982,A2,CY216409,2,1.0
19983,A2,CY220135,2,1.0
19984,A2,MF593724,2,1.0
19985,A2,CY242350,2,1.0
19986,A2,CY255569,2,1.0
19987,A2,CY219194,2,1.0
19988,A2,CY255313,2,1.0
19989,A2,CY235472,2,1.0
19990,A2,CY214522,2,1.0
19991,A2,CY220551,2,1.0
19992,A2,CY212986,2,1.0
19993,A2,CY212978,2,1.0
19994,A2,CY214714,2,1.0
19995,A2,CY230858,2,1.0
19996,A2,CY234730,2,1.0
19997,A2,CY232372,2,1.0
19998,A2,CY244086,3,0.6666666666666666
19999,A2,CY234980,3,0.6666666666666666
20000,A2,CY228741,3,0.6666666666666666
20001,A2,CY214490,3,0.6666666666666666
20002,A2,CY216201,3,0.6666666666666666
20003,A2,CY223285,3,0.6666666666666666
20004,A2,CY227638,3,0.6666666666666666
20005,A2,CY216505,3,0.6666666666666666
20006,A2,CY244202,3,0.6666666666666666
20007,A2,CY242102,3,0.6666666666666666
20008,A2,CY212426,3,0.6666666666666666
20009,A2,CY238593,3,0.6666666666666666
20010,A2,CY259055,3,0.6666666666666666
20011,A2,CY234602,3,0.6666666666666666
20012,A2,CY228301,3,0.6666666666666666
20013,A2,CY224086,3,0.6666666666666666
20014,A2,CY238362,3,0.6666666666666666
20015,A2,CY259183,3,0.6666666666666666
20016,A2,CY243983,2,1.0
20017,A2,CY212546,2,1.0
20018,A2,CY228901,2,1.0
20019,A2,CY226966,2,1.0
20020,A2,CY236008,2,1.0
20021,A2,CY212674,2,1.0
20022,A2,CY226575,3,1.0
20023,A2,CY244254,3,1.0
20024,A2,MF593740,3,1.0
20025,A2,CY210361,3,1.0
20026,A2,CY216001,3,1.0
20027,A2,CY215985,3,1.0
20028,A2,MF182507,3,1.0
20029,A2,CY228917,3,1.0
20030,A2,CY212626,3,1.0
20031,A2,CY259175,3,1.0
20032,A2,MF593731,2,1.0
20033,A2,CY244394,2,1.0
20034,A2,CY243995,2,1.0
20035,A2,CY227438,2,1.0
20036,A2,CY244255,2,1.0
20037,A2,CY244215,2,1.0
20038,A2,MF182532,2,1.0
20039,A2,CY244017,2,1.0
20040,A2,CY244019,2,1.0
20041,A2,CY244286,2,1.0
20042,A2,CY243873,2,1.0
20043,A2,KY583684,2,1.0
20044,A2,MF593742,2,1.0
20045,A2,CY244270,2,1.0
20046,A2,KY583557,2,1.0
20047,A2,CY244197,2,1.0
20048,A2,MF593733,2,1.0
20049,A2,CY234964,2,1.0
20050,A2,CY243958,2,1.0
20051,A2,CY243888,2,1.0
20052,A2,CY243887,2,1.0
20053,A2,CY244158,2,1.0
20054,A2,CY255177,2,1.0
20055,A2,CY243956,2,1.0
20056,A2,CY234973,2,1.0
20057,A2,CY214642,2,1.0
20058,A2,CY230714,2,1.0
20059,A2,CY212746,2,1.0
20060,A2,MH233407,8,0.875
20061,A2,MH080147,7,1.0
20062,A2,MH127225,7,1.0
20063,A2,MG066685,4,1.0
20064,A2,MH307207,6,1.0
20065,A2,CY265037,6,1.0
20066,A2,CY265045,6,1.0
20067,A2,MH601745,6,1.0
20068,A2,MH600889,6,1.0
20069,A2,MG831041,5,1.0
20070,A2,CY261193,5,1.0
20071,A2,MH082580,5,1.0
20072,A2,CY223894,3,1.0
20073,A2,CY259255,3,1.0
20074,A2,CY264973,3,1.0
20075,A2,CY221758,3,1.0
20076,A2,CY214114,3,1.0
20077,A2,MH233407,8,0.875
20078,A2,MH080147,7,1.0
20079,A2,MH127225,7,1.0
20080,A2,MG066685,4,1.0
20081,A2,MH307207,6,1.0
20082,A2,CY265037,6,1.0
20083,A2,CY265045,6,1.0
20084,A2,MH601745,6,1.0
20085,A2,MH600889,6,1.0
20086,A2,MG831041,5,1.0
20087,A2,CY261193,5,1.0
20088,A2,MH082580,5,1.0
20089,A2,MH233407,8,0.875
20090,A2,MH080147,7,1.0
20091,A2,MH127225,7,1.0
20092,A2,MH233407,8,0.875
20093,A2,MH080147,7,1.0
20094,A2,MH127225,7,1.0
20095,A2,MH233407,8,0.875
20096,A2,MH080147,7,1.0
20097,A2,MH127225,7,1.0
20098,A2,MH233407,8,0.875
20099,A2,MH307207,6,1.0
20100,A2,CY265037,6,1.0
20101,A2,CY265045,6,1.0
20102,A2,MH601745,6,1.0
20103,A2,MH600889,6,1.0
20104,A2,MH307207,6,1.0
20105,A2,CY265037,6,1.0
20106,A2,CY265045,6,1.0
20107,A2,MH601745,6,1.0
20108,A2,MH600889,6,1.0
20109,A2,MG831041,5,1.0
20110,A2,CY261193,5,1.0
20111,A2,MH082580,5,1.0
20112,A2,CY224030,3,1.0
20113,A2,CY228389,3,1.0
20114,A2,CY231125,3,1.0
20115,A2,CY230786,3,1.0
20116,A2,CY232324,3,1.0
20117,A2,CY232594,3,1.0
20118,A2,CY220567,3,1.0
20119,A2,CY232516,3,1.0
20120,A2,CY220727,3,1.0
20121,A2,CY244213,3,1.0
20122,A2,CY219236,3,1.0
20123,A2,CY244397,3,1.0
20124,A2,CY234943,3,1.0
20125,A2,CY244395,3,1.0
20126,A2,CY244074,3,1.0
20127,A2,CY243982,3,1.0
20128,A2,CY243932,3,1.0
20129,A2,KY583685,3,1.0
20130,A2,CY243897,3,1.0
20131,A2,CY223189,3,1.0
20132,A2,CY225358,3,1.0
20133,A2,CY223237,3,1.0
20134,A2,CY244401,3,1.0
20135,A2,CY212666,3,1.0
20136,A2,CY214786,3,1.0
20137,A2,CY230826,3,1.0
20138,A2,CY214770,3,1.0
20139,A2,CY212026,3,1.0
20140,A2,CY215873,3,1.0
20141,A2,CY238867,3,1.0
20142,A2,CY235792,3,1.0
20143,A2,CY238859,3,1.0
20144,A2,CY234993,3,1.0
20145,A2,CY228725,3,1.0
20146,A2,CY214994,3,1.0
20147,A2,CY225398,3,1.0
20148,A2,CY221989,3,1.0
20149,A2,CY244086,3,0.6666666666666666
20150,A2,CY234980,3,0.6666666666666666
20151,A2,CY228741,3,0.6666666666666666
20152,A2,CY214490,3,0.6666666666666666
20153,A2,CY216201,3,0.6666666666666666
20154,A2,CY223285,3,0.6666666666666666
20155,A2,CY227638,3,0.6666666666666666
20156,A2,CY216505,3,0.6666666666666666
20157,A2,CY244202,3,0.6666666666666666
20158,A2,CY242102,3,0.6666666666666666
20159,A2,CY212426,3,0.6666666666666666
20160,A2,CY238593,3,0.6666666666666666
20161,A2,CY259055,3,0.6666666666666666
20162,A2,CY234602,3,0.6666666666666666
20163,A2,CY228301,3,0.6666666666666666
20164,A2,CY224086,3,0.6666666666666666
20165,A2,CY238362,3,0.6666666666666666
20166,A2,CY259183,3,0.6666666666666666
20167,A2,CY226575,3,1.0
20168,A2,CY244254,3,1.0
20169,A2,MF593740,3,1.0
20170,A2,CY210361,3,1.0
20171,A2,CY216001,3,1.0
20172,A2,CY215985,3,1.0
20173,A2,MF182507,3,1.0
20174,A2,CY228917,3,1.0
20175,A2,CY212626,3,1.0
20176,A2,CY259175,3,1.0
20177,A2,CY227534,2,1.0
20178,A2,CY227542,2,1.0
20179,A2,CY228653,2,1.0
20180,A2,CY227758,2,1.0
20181,A2,CY215010,2,1.0
20182,A2,CY220351,2,1.0
20183,A2,CY220615,2,1.0
20184,A2,CY219069,2,1.0
20185,A2,CY215074,2,0.5
20186,A2,CY214682,2,0.5
20187,A2,CY213034,2,0.5
20188,A2,CY230618,2,0.5
20189,A2,CY230890,2,0.5
20190,A2,CY209240,2,0.5
20191,A2,CY243994,2,0.5
20192,A2,CY234912,2,0.5
20193,A2,KY583508,2,0.5
20194,A2,CY212906,2,0.5
20195,A2,CY226775,2,0.5
20196,A2,CY226807,2,0.5
20197,A2,CY227766,2,0.5
20198,A2,CY215026,2,0.5
20199,A2,CY227326,2,0.5
20200,A2,CY210671,2,0.5
20201,A2,CY211771,2,0.5
20202,A2,CY235020,2,0.5
20203,A2,CY213090,2,0.5
20204,A2,CY243937,2,0.5
20205,A2,CY235005,2,0.5
20206,A2,CY244236,2,0.5
20207,A2,CY223221,2,0.5
20208,A2,CY230882,2,0.5
20209,A2,KY583555,2,0.5
20210,A2,MF182506,2,0.5
20211,A2,MF593744,2,0.5
20212,A2,KY289066,2,0.5
20213,A2,CY212554,2,0.5
20214,A2,CY212442,2,0.5
20215,A2,CY223061,2,0.5
20216,A2,CY227798,2,0.5
20217,A2,CY227806,2,0.5
20218,A2,CY244063,2,0.5
20219,A2,CY244119,2,0.5
20220,A2,CY226495,2,0.5
20221,A2,CY223790,2,0.5
20222,A2,CY244035,2,0.5
20223,A2,KY289355,2,0.5
20224,A2,KY583617,2,0.5
20225,A2,CY244004,2,0.5
20226,A2,CY212778,2,0.5
20227,A2,CY227158,2,0.5
20228,A2,CY244049,2,0.5
20229,A2,CY244107,2,0.5
20230,A2,CY243908,2,0.5
20231,A2,CY244106,2,0.5
20232,A2,CY238354,2,0.5
20233,A2,CY232444,2,0.5
20234,A2,CY209104,2,0.5
20235,A2,CY227814,2,0.5
20236,A2,CY227718,2,0.5
20237,A2,CY232254,2,0.5
20238,A2,CY223942,2,0.5
20239,A2,CY228893,2,0.5
20240,A2,CY211747,2,0.5
20241,A2,CY220415,2,0.5
20242,A2,CY220167,2,0.5
20243,A2,KY583692,2,0.5
20244,A2,CY244181,2,0.5
20245,A2,MF593743,2,0.5
20246,A2,MF593736,2,0.5
20247,A2,CY243929,2,0.5
20248,A2,MF593732,2,0.5
20249,A2,CY227294,2,0.5
20250,A2,CY244161,2,0.5
20251,A2,CY244173,2,0.5
20252,A2,CY244211,2,0.5
20253,A2,CY244038,2,0.5
20254,A2,CY235016,2,0.5
20255,A2,CY244060,2,0.5
20256,A2,CY244037,2,0.5
20257,A2,CY244277,2,0.5
20258,A2,CY244210,2,0.5
20259,A2,CY235009,2,0.5
20260,A2,CY226591,2,0.5
20261,A2,CY238282,2,0.5
20262,A2,CY227830,2,0.5
20263,A2,CY209096,2,0.5
20264,A2,CY230117,2,0.5
20265,A2,CY211882,2,0.5
20266,A2,CY220711,2,0.5
20267,A2,CY238811,2,0.5
20268,A2,CY235712,2,0.5
20269,A2,CY210512,2,0.5
20270,A2,MF593729,2,0.5
20271,A2,CY212370,2,0.5
20272,A2,CY255393,2,0.5
20273,A2,CY218110,2,0.5
20274,A2,CY213178,2,0.5
20275,A2,MG984297,2,0.5
20276,A2,MG984233,2,0.5
20277,A2,MG984281,2,0.5
20278,A2,MG984473,2,0.5
20279,A2,MG984118,2,0.5
20280,A2,MG984209,2,0.5
20281,A2,MG984201,2,0.5
20282,A2,MG984153,2,0.5
20283,A2,MG984134,2,0.5
20284,A2,MG984193,2,0.5
20285,A2,MG984513,2,0.5
20286,A2,MG984529,2,0.5
20287,A2,MG984385,2,0.5
20288,A2,MG984265,2,0.5
20289,A2,MG984170,2,0.5
20290,A2,MG984177,2,0.5
20291,A2,MF593727,2,0.5
20292,A2,KY435822,2,0.5
20293,A2,KY583683,2,0.5
20294,A2,CY244020,2,0.5
20295,A2,MF593738,2,0.5
20296,A2,CY244240,2,0.5
20297,A2,MF593726,2,0.5
20298,A2,MF593739,2,0.5
20299,A2,MF593728,2,0.5
20300,A2,MH393247,2,0.5
20301,A2,MF673288,2,0.5
20302,A2,MF673291,2,0.5
20303,A2,MF673286,2,0.5
20304,A2,MF673289,2,0.5
20305,A2,MF673283,2,0.5
20306,A2,MH729440,2,0.5
20307,A2,MG830893,2,0.5
20308,A2,MF673281,2,0.5
20309,A2,CY227590,2,0.5
20310,A2,CY222981,2,0.5
20311,A2,CY225246,2,0.5
20312,A2,KY949839,2,0.5
20313,A2,CY234248,2,0.5
20314,A2,CY224142,2,0.5
20315,A2,CY220703,2,0.5
20316,A2,KY950123,2,0.5
20317,3c,CY266823,6,0.6666666666666666
20318,3c,CY266823,6,0.6666666666666666
20319,3c,CY266823,6,0.6666666666666666
20320,3c,CY266823,6,0.6666666666666666
20321,3c,CY266823,6,0.6666666666666666
20322,3c,CY266823,6,0.6666666666666666
20323,3c,CY243631,1,1.0
20324,3c,CY245062,1,1.0
20325,3c,CY243591,1,1.0
20326,3c,CY242390,1,1.0
20327,A4,CY234530,1,0.0
20328,A4,CY234538,1,0.0
20329,A4,CY235568,1,0.0
20330,A4,CY230842,1,0.0
20331,A4,CY239952,1,0.0
20332,A4,CY230946,1,0.0
20333,A4,CY234858,1,0.0
20334,A4,MF673271,1,0.0
20335,A4,CY242246,1,0.0
20336,A4,MH305566,1,0.0
20337,A4,CY244761,1,0.0
20338,A4,CY244767,1,0.0
20339,A4,CY240047,1,0.0
20340,A4,CY223213,1,0.0
20341,A4,CY234738,1,0.0
20342,A4,CY230674,1,0.0
20343,A4,CY244393,1,0.0
20344,A4,MF182461,1,0.0
20345,A4,CY244167,1,0.0
20346,A4,CY238875,1,0.0
20347,A4,CY244224,1,0.0
20348,A4,CY244041,1,0.0
20349,A4,MF673282,1,0.0
20350,A4,CY227878,1,0.0
20351,A4,MF673277,1,0.0
20352,3c3.A,CY220391,3,0.6666666666666666
20353,3c3.A,CY220671,3,0.6666666666666666
20354,3c3.A,CY214874,3,0.6666666666666666
20355,3c3.A,CY244108,3,0.6666666666666666
20356,3c3.A,CY234941,3,0.6666666666666666
20357,3c3.A,KY003485,3,0.6666666666666666
20358,3c3.A,CY220159,3,0.6666666666666666
20359,3c3.A,CY255017,3,0.6666666666666666
20360,3c3.A,KY289103,3,0.6666666666666666
20361,3c3.A,CY234956,2,0.5
20362,3c3.A,CY217970,2,0.5
20363,3c3.A,CY217994,2,0.5
20364,3c3.A,CY244301,2,0.5
20365,3c3.A,CY254913,2,0.5
20366,3c3.A,CY254585,2,0.5
20367,3c3.A,CY255049,2,0.5
20368,3c3.A,CY255041,2,0.5
20369,3c3.A,CY244154,2,0.5
20370,3c3.A,CY234925,2,0.5
20371,3c3.A,KX916884,2,0.5
20372,3c3.A,CY255337,2,0.5
20373,3c3.A,CY255545,2,0.5
20374,3c3.A,CY255305,2,0.5
20375,3c3.A,CY214178,2,0.5
20376,3c3.A,KY003487,2,0.5
20377,3c3.A,CY209160,2,0.5
20378,3c3.A,CY254409,2,0.5
20379,3c3.A,CY254681,2,0.5
20380,3c3.A,CY255145,2,0.5
20381,3c3.A,KX416824,2,0.5
20382,3c3.A,CY254545,2,0.5
20383,3c3.A,CY254513,2,0.5
20384,3c3.A,CY254721,2,0.5
20385,3c3.A,CY255401,2,0.5
20386,3c3.A,CY255449,2,0.5
20387,3c3.A,KX416280,1,0.0
20388,3c3.A,KX916204,1,0.0
20389,3c3.A,KX885880,1,0.0
20390,3c3.A,KX916212,1,0.0
20391,3c3.A,KX916732,1,0.0
20392,3c3.A,KX416744,1,0.0
20393,3c3.A,KX917428,1,0.0
20394,3c3.A,CY210017,1,0.0
20395,3c3.A,KX917804,1,0.0
20396,3c3.A,CY254649,1,0.0
